"","Year","Age","Result","Variable","Group","Run","Scenario","Estimate"
"3313",3,27,656.382200154427,"Numbers","Adulto",6,"w/o Aquaculture","Outer"
"3314",4,27,816.298794476911,"Numbers","Adulto",6,"w/o Aquaculture","Outer"
"3315",5,27,566.489783123876,"Numbers","Adulto",6,"w/o Aquaculture","Outer"
"3316",6,27,373.738233784517,"Numbers","Adulto",6,"w/o Aquaculture","Outer"
"3317",7,27,382.837221840232,"Numbers","Adulto",6,"w/o Aquaculture","Outer"
"3318",8,27,440.729171262936,"Numbers","Adulto",6,"w/o Aquaculture","Outer"
"3319",9,27,892.478954023298,"Numbers","Adulto",6,"w/o Aquaculture","Outer"
"3320",10,27,299.79892507791,"Numbers","Adulto",6,"w/o Aquaculture","Outer"
"3321",1,1,0.0021294110983781,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3322",2,1,0.00142071258368144,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3323",3,1,0.00134114574357514,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3324",4,1,0.00153530089271469,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3325",5,1,0.00171653608101713,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3326",6,1,0.00187538174013249,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3327",7,1,0.00203924603598545,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3328",8,1,0.00221683987698764,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3329",9,1,0.00240454964377559,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3330",10,1,0.0025949794168435,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3331",1,2,0.0264743803211435,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3332",2,2,0.0184613722275441,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3333",3,2,0.0123180809233218,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3334",4,2,0.0116153560822862,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3335",5,2,0.0132917180273546,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3336",6,2,0.0148562687554155,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3337",7,2,0.0162219252724524,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3338",8,2,0.01762006210141,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3339",9,2,0.01912121115603,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3340",10,2,0.0206803388151708,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3341",1,3,0.229506827018108,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3342",2,3,0.137378316680165,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3343",3,3,0.0958051205075428,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3344",4,3,0.0638539131941392,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3345",5,3,0.060187742242573,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3346",6,3,0.0688534700192296,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3347",7,3,0.0769148783347084,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3348",8,3,0.0838934579411402,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3349",9,3,0.0909654333303171,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3350",10,3,0.0984299306621606,"Catches","Machorro",6,"w/o Aquaculture","Outer"
"3351",1,4,2.02656413754232,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3352",2,4,2.00007263472298,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3353",3,4,1.19729355422396,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3354",4,4,0.834047593336206,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3355",5,4,0.555674699976546,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3356",6,4,0.52361282950443,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3357",7,4,0.598665023022368,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3358",8,4,0.668026092495963,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3359",9,4,0.727368263255469,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3360",10,4,0.786403419392545,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3361",1,5,16.6703348426901,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3362",2,5,12.3092872969977,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3363",3,5,12.1492676439528,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3364",4,5,7.26480713675468,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3365",5,5,5.05876742648014,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3366",6,5,3.36932607192566,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3367",7,5,3.17313038969449,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3368",8,5,3.62398100839201,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3369",9,5,4.03680709253905,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3370",10,5,4.38269271236955,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3371",1,6,86.2351611581537,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3372",2,6,74.3487646843368,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3373",3,6,54.902367765878,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3374",4,6,54.128273880695,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3375",5,6,32.3538016847678,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3376",6,6,22.5222132705515,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3377",7,6,14.9920512522775,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3378",8,6,14.1034914183087,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3379",9,6,16.0791619392055,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3380",10,6,17.8588631282936,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3381",1,7,140.386458054689,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3382",2,7,291.554848437737,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3383",3,7,251.376943971912,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3384",4,7,185.4150859584,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3385",5,7,182.722221136109,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3386",6,7,109.180005857366,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3387",7,7,75.9565796780708,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3388",8,7,50.5033791339218,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3389",9,7,47.425157597732,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3390",10,7,53.9098062731907,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3391",1,8,559.841228901157,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3392",2,8,363.550778759858,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3393",3,8,754.979308294474,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3394",4,8,650.128993010597,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3395",5,8,479.278826785869,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3396",6,8,472.105714326073,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3397",7,8,281.890039276864,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3398",8,8,195.865320161648,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3399",9,8,129.982448311072,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3400",10,8,121.687047733417,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3401",1,9,626.985840301231,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3402",2,9,1112.74821762949,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3403",3,9,722.397457072055,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3404",4,9,1497.97536880344,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3405",5,9,1288.94615829983,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3406",6,9,949.555866009175,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3407",7,9,934.432704013708,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3408",8,9,557.093079904383,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3409",9,9,386.241348389083,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3410",10,9,255.468621543574,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3411",1,10,1251.93045531228,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3412",2,10,977.117299731714,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3413",3,10,1733.01381328828,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3414",4,10,1122.97027605292,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3415",5,10,2325.8739052761,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3416",6,10,1999.07842642923,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3417",7,10,1470.62083146294,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3418",8,10,1444.33886584473,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3419",9,10,858.813604436687,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3420",10,10,593.167123927808,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3421",1,11,2833.41640921418,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3422",2,11,1611.39843824324,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3423",3,11,1256.2775131594,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3424",4,11,2222.88555220623,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3425",5,11,1437.99101857926,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3426",6,11,2973.45831740496,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3427",7,11,2550.67391527047,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3428",8,11,1871.63897507825,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3429",9,11,1832.27163551698,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3430",10,11,1084.71133308052,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3431",1,12,1873.93599106639,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3432",2,12,3206.23638734186,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3433",3,12,1820.61721226521,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3434",4,12,1415.4083810026,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3435",5,12,2499.10641292212,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3436",6,12,1613.24932530987,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3437",7,12,3327.64526908415,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3438",8,12,2845.75995880807,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3439",9,12,2080.32301267427,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3440",10,12,2026.54816444641,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3441",1,13,2409.29019186845,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3442",2,13,1960.53615155485,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3443",3,13,3348.14262726114,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3444",4,13,1895.21013009958,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3445",5,13,1469.72928274238,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3446",6,13,2588.54995996075,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3447",7,13,1666.22738666843,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3448",8,13,3425.01402318267,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3449",9,13,2916.81332800066,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3450",10,13,2120.88638129495,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3451",1,14,1421.37580932059,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3452",2,14,2407.67623673446,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3453",3,14,1955.1207021387,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3454",4,14,3327.58295033124,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3455",5,14,1878.4166384292,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3456",6,14,1452.70042467699,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3457",7,14,2550.58003289058,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3458",8,14,1635.63798745866,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3459",9,14,3347.14791325331,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3460",10,14,2834.46239035773,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3461",1,15,1415.54330622233,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3462",2,15,1382.85887264562,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3463",3,15,2337.17374061797,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3464",4,15,1891.13797520371,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3465",5,15,3209.34588629665,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3466",6,15,1806.3788880608,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3467",7,15,1392.38159802467,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3468",8,15,2435.06226342964,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3469",9,15,1554.29706210528,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3470",10,15,3162.17872324713,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3471",1,16,1266.92226345055,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3472",2,16,1355.29652281296,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3473",3,16,1320.89764343822,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3474",4,16,2224.29668162284,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3475",5,16,1794.38311037295,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3476",6,16,3035.90262442716,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3477",7,16,1702.9157022562,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3478",8,16,1307.30529152991,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3479",9,16,2275.35166036,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3480",10,16,1443.71178147596,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3481",1,17,1017.89295572178,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3482",2,17,1201.06972027105,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3483",3,17,1281.74916559655,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3484",4,17,1244.56313667105,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3485",5,17,2089.28835672403,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3486",6,17,1680.22087423416,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3487",7,17,2832.80445947302,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3488",8,17,1582.41156715396,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3489",9,17,1208.88522232731,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3490",10,17,2091.34743889421,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3491",1,18,712.93333198243,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3492",2,18,958.913374198431,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3493",3,18,1128.69190022094,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3494",4,18,1199.96219378022,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3495",5,18,1161.49396418404,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3496",6,18,1943.66096648421,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3497",7,18,1557.54826984367,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3498",8,18,2614.95190346853,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3499",9,18,1453.5233094037,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3500",10,18,1103.64808516613,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3501",1,19,1850.70821426157,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3502",2,19,668.831460605678,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3503",3,19,897.351308929381,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3504",4,19,1052.20523427803,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3505",5,19,1115.09592486967,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3506",6,19,1075.88810850915,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3507",7,19,1793.93315839048,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3508",8,19,1431.46615668996,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3509",9,19,2391.33296725713,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3510",10,19,1321.05971444333,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3511",1,20,797.331390041666,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3512",2,20,1731.30502526993,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3513",3,20,624.10420323639,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3514",4,20,834.129844176507,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3515",5,20,974.944070706065,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3516",6,20,1029.87589909007,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3517",7,20,990.06276318461,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3518",8,20,1643.77561023806,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3519",9,20,1305.09036485775,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3520",10,20,2166.75564823673,"Catches","Pre-Adulto",6,"w/o Aquaculture","Outer"
"3521",1,21,382.77646271622,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3522",2,21,470.952721220855,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3523",3,21,1020.0206899287,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3524",4,21,366.281480612361,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3525",5,21,487.967676630245,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3526",6,21,568.488365174976,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3527",7,21,598.329421864628,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3528",8,21,572.728884651213,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3529",9,21,946.110957563985,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3530",10,21,746.518107375139,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3531",1,22,206.893719793961,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3532",2,22,225.768986505023,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3533",3,22,277.068657696573,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3534",4,22,597.771606825202,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3535",5,22,213.960870946838,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3536",6,22,284.111091784507,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3537",7,22,329.780696813597,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3538",8,22,345.595070900728,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3539",9,22,329.1409113936,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3540",10,22,540.340355303097,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3541",1,23,173.989203752665,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3542",2,23,121.902296290309,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3543",3,23,132.68302413324,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3544",4,23,162.199644791074,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3545",5,23,348.807594509255,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3546",6,23,124.439303832696,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3547",7,23,164.631335482961,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3548",8,23,190.268732833406,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3549",9,23,198.385315392258,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3550",10,23,187.763217246806,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3551",1,24,139.40913193095,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3552",2,24,102.434670979993,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3553",3,24,71.5845897424653,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3554",4,24,77.6123281579524,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3555",5,24,94.569165832238,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3556",6,24,202.700182104244,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3557",7,24,72.048121731691,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3558",8,24,94.9054351343661,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3559",9,24,109.129277534529,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3560",10,24,113.074707309286,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3561",1,25,62.4744284146716,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3562",2,25,82.02711646773,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3563",3,25,60.1164611685018,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3564",4,25,41.8476176585412,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3565",5,25,45.2233988500166,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3566",6,25,54.9221378159685,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3567",7,25,117.285840916,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3568",8,25,41.5072682986803,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3569",9,25,54.3981703072879,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3570",10,25,62.1602837512252,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3571",1,26,100.460754589549,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3572",2,26,36.7425388156406,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3573",3,26,48.1174191576965,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3574",4,26,35.1269733666412,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3575",5,26,24.3723246535094,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3576",6,26,26.2513893298112,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3577",7,26,31.7634355010149,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3578",8,26,67.5356249441586,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3579",9,26,23.7793723707537,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3580",10,26,30.9696411883502,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3581",1,27,23.449480955838,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3582",2,27,59.0619308837321,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3583",3,27,21.5455019774063,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3584",4,27,28.1054383503346,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3585",5,27,20.4505852413945,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3586",6,27,14.1423907756143,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3587",7,27,15.1763386276274,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3588",8,27,18.2829929584205,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3589",9,27,38.6758071745902,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3590",10,27,13.5325677901726,"Catches","Adulto",6,"w/o Aquaculture","Outer"
"3591",1,NA,120,"Effort",NA,6,"w/o Aquaculture","Outer"
"3592",2,NA,126,"Effort",NA,6,"w/o Aquaculture","Outer"
"3593",3,NA,132.309858353155,"Effort",NA,6,"w/o Aquaculture","Outer"
